Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
AGRIC EXTENSION & COMMUNICATION TECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,Two (2) ‘A’ Level passes or equivalents in Chemistry and Biology/Agricultural Science/Botany/Zoology/Economics/Mathematics/Physics/Geography/Geology.,"Five (5) SSC credit passes  in English Language, Chemistry, Mathematics, Biology/Agricultural Science plus one of Physics, Geography and Economics.","Chemistry, Biology /Agriculture and Physics or Mathematics."
AGRICULTURAL ENGINEERING,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,'A' Level passes or equivalent in Physics and Mathematics.,"Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any from Introduction to Agricultural Science, Materials and Workshop Process and Machining, Tractor Layout Power Unit Under Carriage and Auto Electricity; Transmission System; Implement and Machine; Principles of Crop Husbandry and Land Use, Materials and Workshop Processes; Construction and Maintenance of Agricultural Machines; general Metal Work; General Wood Work and Building/Engineering Drawing.","Mathematics, Chemistry and Physics."
AGRICULTURE RESOURCE ECONOMICS,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,Two (2) ’A’ Level passes in Chemistry and Biology or Agric Science or Zoology or Botany,"Five (5) SSC credit passes in English, Chemistry, Mathematics, Biology and one of Physics, Economics, Further Mathematics and Statistics.","Chemistry, Biology/Agriculture and Physics or Mathematics."
ANIMAL PRODUCTION & HEALTH SERVICES,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,Two ‘A’ Level passes or equivalent in Chemistry and one of Biology/Botany /Zoology/Agricultural Science/ Geography/Geology/ Mathematics/Economics.,"Five SSC credit passes in Chemistry, Mathematics, Biology/Agricultural Science, Physics and English Language.","Chemistry, Biology/Agricultural Science and Physics/Mathematics."
APPLIED GEOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"(i) Two (2) 'A' Level passes from Geology, Chemistry, Mathematics, Physics, Biology and Geography.","Five (5) SSC credit passes in English Language, Biology, Chemistry, Mathematics and any other subject.","Any three (3) of Chemistry, Physics, Mathematics, Biology and Geography."
APPLIED GEOPHYSICS,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,'A' Level passes in Chemistry and Physics or Mathematics.,"Five (5) SSC credit passes including English Language, Mathematics, Physics and Chemistry/Biology.","Any three (3) of Physics, Chemistry, Biology and Mathematics."
ARCHITECTURE,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"(i)       Two (2) 'A' Level passes chosen from Mathematics or Physics and Chemistry, Geography or Fine Arts.

ND/HND upper credits in relevant field.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any of Fine Art, Geography or Wood Work, Biology, Economics, Technical Drawing, Further. Mathematics., Introduction to Building Construction, Bricklaying/Block laying, Concreting, Wall, Floors and Ceiling Finishing, Joinery, Carpentary, Decorative Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Ceramics, Graphics Design, Graphic Printing, Basic Electricity.","Physics, Mathematics, and any of Chemistry, Geography, Art, Biology and Economics."
BIOCHEMISTRY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) 'A' Level passes chosen from Chemistry, Mathematics, Physics and Biology.

 

NCE/ND/HND in related programmes plus the UTME requirements.","Five (5) SSC credit passes in English Language, Chemistry, Mathematics, Physics and Biology.","Biology, Chemistry and Physics or Mathematics."
BIOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"i) Two (2) 'A' Level passes from Chemistry, Biology, Botany/Zoology.

(ii) NCE merit accepted.","Five (5) SSC credit passes to include English Language, Biology, Chemistry and Mathematics/Physics.","Biology, Chemistry and Physics or Mathematics."
BIOMEDICAL TECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) 'A' Level passes in Chemistry and any one of Physics, Biology/ Zoology/Botany and Mathematics.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Physics, Chemistry and Biology."
BIOTECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,Two (2) 'A' Level passes in Biology/Botany/Zoology and Chemistry or Physics.,"Five (5) SSC Credit passes in English Language, Mathematics, Biology, Chemistry and Physics.","Biology, Chemistry and any other Science subject."
BUILDING,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"'A' Level passes in Mathematics, Physics and Chemistry.","Five (5) SSC credit passes in Mathematics, English Language, Physics, Chemistry and any one of Geography, Economics, Arts and Technical drawing. For holders of NTC, the other relevant subjects could be Intro. to Building Construction, Bricklaying, Concreting, Walls, Floors and Ceiling Finishing, Building/Engineering Drawing, Joinery, Carpentry, Gas, Steam Work and Bronze Welding, Cold / Hot Water Supply, Sanitation and Drainage.","Mathematics, Physics and Chemistry"
CIVIL ENGINEERING,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,(i) 'A' Level passes in Physics and Mathematics. (ii) ND/HND upper credit at appropriate levels.,"Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and one Science subject","Physics, Chemistry and Mathematics"
COMPUTER ENGINEERING,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Three (3) 'A' Level passes in Pure Mathematics or Pure and Applied Mathematics, Chemistry and Physics.","Five (5) SSC credit passes to include Mathematics, Further Mathematics, Chemistry, Physics and 

English Language.","Mathematics, Physics and Chemistry."
COMPUTER SCIENCE,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,")       Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
CROP SOIL & PEST MANAGEMENT,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,Two (2) ‘A’ Level passes in Chemistry and Biology/Agricultural Science/Botany/Zoology or Physics/Mathematics/Economics.,"Five (5) SSC credit passes to include Chemistry, Biology/Agricultural Science, Mathematics and one Science/Social Science subject and at least 'O' Level pass in Physics.","Chemistry, Biology/Agriculture and Mathematics or Physics."
CYBER SECURITY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"i)      Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
ECOTOURISM & WILDLIFE MANAGEMENT,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"(i)  ND with a minimum of upper credit or equivalent from recognized Polytechnics and Colleges of Wildlife Management in relevant programs (Agricultural Sciences).  Such candidates are also expected to meet the requirements for UTME admissions specified in   (a) above. 

                                                                                                                            

 (ii)          Candidates who possess ‘A Level passes in at least two (2) of the following subjects are eligible for admission:  Chemistry, Biology, Physics and Geography or Economics.","Five (5) SSC credit passes to include English Language, Mathematics, Biology or Agricultural Science, and any two (2)  subjects from Chemistry, Geography, Economics and at least 'O' Level pass in Physics.","English Language, Biology/Agricultural Science and any two (2) of Chemistry, Geography, Economics, Mathematics and Physics."
ELECTRICAL /ELECTRONICS ENGINEERING,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) 'A' Level passes in Mathematics, Physics or Chemistry","Five (5) SSC credit passes to include Mathematics, Physics, Chemistry, English Language and any other Science subject.","Mathematics, Physics and Chemistry"
ENTREPRENEURSHIP,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,[Not Available],[Not Available],[Not Available]
ESTATE MANAGEMENT,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) ‘A’ Level passes in Mathematics, Economics, Geography, Biology and Physics.","Five (5) SSCE credit passes including Chemistry, Mathematics and English Language.","Mathematics, Economics and one other subject"
FISHERIES & AQUACULTURE,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,Two (2) ‘A’ Level passes in Chemistry and Biology/Botany/Agric Science/Zoology/Physics,"Five (5) SSC credit passes in English Language, Chemistry, Biology/Agricultural Science, Mathematics and Physics/Geography/Economics.","Chemistry, Biology/Agricultural Science and Mathematics/ Physics."
FOOD SCIENCE & TECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,Two (2) ‘A’ Level passes in Chemistry and Biology/Physics/Agric Science/Botany/Zoology.,"Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology/Agricultural Science, Physics, Basic Catering and Food Services, Bakery and    Confectionaries, Hotel & Catering Crafty course (Cookery), Hotel & Catering Craft Course (Food /Drinks Services) and Basic Electricity.","Chemistry, Mathematics/ Physics and Biology/ Agricultural Science"
FORESTRY & WOOD TECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) ‘A’ Level passes from Physics, Chemistry and Biology at one (1) sitting.","Five (5) SSC credit passes to include Chemistry, Biology/Agricultural Science, Mathematics,        English Language and at least 'O' Level  pass in Physics.","Chemistry, Biology/Agricultural Science and Mathematics/Physics"
HUMAN ANATOMY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) 'A' Level passes chosen from Biology, Chemistry and Physics in addition to the UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Biology, Chemistry and Physics.","Biology, Chemistry and Physics."
INDUSTRIAL & PRODUCTION ENGINEERING,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,'A' Level passes in Mathematics and Physics.,"Five (5) SSC credit passes to include Mathematics, Physics, Chemistry, English Language and any other Science subject.","Mathematics, Physics and Chemistry."
INDUSTRIAL CHEMISTRY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"(i)    Two (2) 'A' Level passes in Chemistry and Mathematics

(ii)   ND in Science Technology or ND in relevant programmes with the UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Physics and Biology/Agricultural Science.","Chemistry, Mathematics and any of Physics/Biology/ Agricultural Science."
INDUSTRIAL DESIGN,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"(i)   'A' Level passes in Two (2) of Fine Arts, Chemistry, Mathematics, and Physics.

(ii)  ND in Industrial Design or Glass Technology or Fine Art at credit level.","Five (5) SSC credit passes to include English Language, Fine Art, Mathematics, Chemistry. Spinning; Weaving; Surface Design and Printing; Bleaching, Dyeing and Finishing; Ceramics; Graphic Design; Graphic Printing; Decorative Painting, Spray  Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Building/Engineering Drawing, General Wood Work.","Chemistry, Mathematics and Fine Arts/Physics."
INDUSTRIAL MATHEMATICS,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"(i)    Two (2) 'A' Level passes from Mathematics, Physics, Economics or Chemistry.

(ii) NCE merit in relevant subjects.","Five (5) SSC credit passes in English Language, Mathematics, Physics and two (2) other Science subjects.","Mathematics and any two (2) of Physics, Chemistry, Economics, Biology and Agricultural Science."
INFORMATION & COMMUNICATION TECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,'A' Level passes/ND and HND in relevant subjects into 200 and 300 levels.,"Five (5) SSC credit passes including English Language, Economics and Mathematics.","Mathematics, Economics and any one of Account, Commerce and Government."
INFORMATION SYSTEMS,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"i)      Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
INFORMATION TECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
MARINE SCIENCE & TECHNOLOGY,"FEDERAL UNIVERSITY OF TECHNOLOGY, AKURE, ONDO STATE",FUTA,"Two (2) 'A' Level passes or NCE in Biology, Zoology or Botany and one other Science subject","Five (5) SSC credit passes in English Language, Mathematics, Biology and two (2) other Science subject.","Biology and any two (2) of Physics, Chemistry and Mathematics."
