Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
ACCOUNTING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2)'A' Level passes including Economics.,"Five (5) SSC credit passes including English Language, Mathematics, Economics and two (2) other relevant subjects.","Mathematics, Economics and any other Social Science subject"
ADULT EDUCATION,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)    Two (2) 'A' Level   passes.

(ii)           NCE merit in two (2) subjects.","Five (5) 'O' Level credit passes including English Language, Mathematics and three (3) of Literature in English, History, French, Yoruba, Igbo, Hausa, Christian Religious Studies, Islamic Studies, Geography/Physic, Economics and Government or TC II with pass in English Language and four (4) other subjects.","Government/History, one (1) Social Science subject and any other subject."
AGRICULTURAL & BIOSYSTEMS ENGINEERING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,'A' Level passes or equivalent in Physics and Mathematics.,"Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any from Introduction to Agricultural Science, Materials and Workshop Process and Machining, Tractor Layout Power Unit Under Carriage and Auto Electricity; Transmission System; Implement and Machine; Principles of Crop Husbandry and Land Use, Materials and Workshop Processes; Construction and Maintenance of Agricultural Machines; general Metal Work; General Wood Work and Building/Engineering Drawing.","Mathematics, Chemistry and Physics."
AGRICULTURAL SCIENCE & EDUCATION,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i) Two (2) passes at 'A' Level in Biology /Zoology /Botany and any other Science subject.

(ii) NCE merit in Biology and any other Science subject.

(iii) NCE merit in Agriculture (Double Major).","Five (5) 'O' Level credit passes or equivalents in English Language, Chemistry, Biology/Agricultural Science., Mathematics and another relevant subject.","Any three (3) subjects from Chemistry, Biology, Agriculture, Physics, Economics, Geography and Mathematics."
AGRICULTURE,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) ‘A’ Level passes in Chemistry and one from Biology/Botany/Zoology/Agricultural Science, Economics, Physics, Geography and Geology/Mathematics (Pure & Applied).","Five (5) SSC credit passes to include English Language, Biology/Agricultural Science, Chemistry and  any one of Mathematics, Physics, Geography and  Economics.","Chemistry, Biology/Agriculture and any one of Physics or Mathematics."
ANATOMY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) 'A' Level passes chosen from Biology, Chemistry and Physics in addition to the UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Biology, Chemistry and Physics.","Biology, Chemistry and Physics."
APPLIED GEOPHYSICS,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,'A' Level passes in Chemistry and Physics or Mathematics.,"Five (5) SSC credit passes including English Language, Mathematics, Physics and Chemistry/Biology.","Any three (3) of Physics, Chemistry, Biology and Mathematics."
ARABIC STUDIES,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2) ‘A’ Level passes in Arabic and any other Arts subject.,"Five (5) SSC credit passes in English Language, Arabic and three (3) other relevant subjects.",Arabic and two (2) subjects from Arts and/or Social Sciences.
ARCHITECTURE,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i)       Two (2) 'A' Level passes chosen from Mathematics or Physics and Chemistry, Geography or Fine Arts.

ND/HND upper credits in relevant field.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and any of Fine Art, Geography or Wood Work, Biology, Economics, Technical Drawing, Further. Mathematics., Introduction to Building Construction, Bricklaying/Block laying, Concreting, Wall, Floors and Ceiling Finishing, Joinery, Carpentary, Decorative Painting, Lining, Sign and Design, Wall Hanging, Colour Mixing/Matching and Glazing, Ceramics, Graphics Design, Graphic Printing, Basic Electricity.","Physics, Mathematics, and any of Chemistry, Geography, Art, Biology and Economics."
B.A. (ED.) SOCIAL STUDIES/B.SC. (ED.) SOCIAL STUDIES,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i) NCE Social Studies from recognized Colleges.

(ii) Two (2) 'A' Level passes in relevant subjects.",Five (5) 'O' Level credit passes to include English Language plus two (2) Arts /Social Science subjects.,"Any three (3) of Christian Religious Studies, Economics, Geography/Physics, Government, History and Islamic Studies."
BIOCHEMISTRY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) 'A' Level passes chosen from Chemistry, Mathematics, Physics and Biology.

 

NCE/ND/HND in related programmes plus the UTME requirements.","Five (5) SSC credit passes in English Language, Chemistry, Mathematics, Physics and Biology.","Biology, Chemistry and Physics or Mathematics."
BIOMEDICAL ENGINEERING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) 'A' Level passes in Chemistry and any one of Physics, Biology/ Zoology/Botany and Mathematics.","Five 'O' Level WASCE/NECO or its equivalent credits in five subjects including Mathematics, Physics, Chemistry, and English Language and Biology at on sitting.","English Language, Mathematics, Physics and Chemistry."
BUILDING TECHNOLOGY EDUCATION,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Same as in Electrical Electronics Engineering,Same as in Electrical Electronics Engineering,Same as in Electrical Electronics Engineering
BUSINESS ADMINISTRATION,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2)'A' Level passes including Economics.,"Five (5) SSC credit passes including English Language, Mathematics, Economics and two (2) other relevant subjects.","Mathematics, Economics and any other Social Science subject"
BUSINESS EDUCATION,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"(i) Two (2) 'A' Level passes or NCE merit in two (2) relevant subjects.

(ii) NCE merit in Business Education Double Major.","Five (5) TC II merit, 'O' Level or NTC/NBC credit passes including English Language, Mathematics, Economics and two (2) other subjects in the Social Sciences or Arts. For NBC, the other subjects could be from any of the following: Commerce, Office Practice, Principles of Accounts, Secretarial Duties, Typewriting and Shorthand.","Mathematics, Economics plus one (1) of Literature in English, History, Government, Geography, Chemistry and Physics."
CHEMICAL ENGINEERING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"'A' Level passes in Physics, Chemistry and Mathematics.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics and English Language and any other Science subject.","Mathematics, Physics and Chemistry."
CHEMISTRY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"i)  Two (2) 'A' Level passes in Chemistry and any one (1) of Physics, Mathematics or Biology.

 

(ii)   ND/NCE with good grades in relevant 'O' Level subjects.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Chemistry and two (2) of Physics, Biology and Mathematics."
CIVIL ENGINEERING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,(i) 'A' Level passes in Physics and Mathematics. (ii) ND/HND upper credit at appropriate levels.,"Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and one Science subject","Physics, Chemistry and Mathematics"
COMMON & ISLAMIC LAW,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2)A’ level passes to include Islamic Studies or Arabic,Five (5)'O' Level credit passes in Arts or Social Sciences to include English Language and Islamic Studies or Arabic.,Any three (3) Arts or Social Science subjects including Arabic or Islamic Studies
COMMON LAW,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"i. Two (2) 'A' Level passes in GCE/IJMB in Arts or Social Science subjects.

ii. First degree (Second Class Lower) of an accredited University.","Five (5)SSC credit passes to include English Language, Literature - in - English and any other three (3) Arts/Social Science subjects",Literature in English and any two (2) other Arts/or Social Science subjects.
COMPARATIVE RELIGIOUS STUDIES,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2) ‘A’ Level passes in CRS/IRS and any other Arts/          Sciences/Social Science subjects.

 

ii) ND/ NCE in CRS /IS.","Five (5) SSC credit passes to include English Language, CRS/IRS and three (3) other Arts/Social Sciences/Science subjects.",CRS/IRS and two (2) other Arts or Social Science subjects.
COMPUTER ENGINEERING,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Three (3) 'A' Level passes in Pure Mathematics or Pure and Applied Mathematics, Chemistry and Physics.","﻿Five (5) 'O' Level Credits in five (5) subjects including English Language, Mathematics, Physics, Chemistry and any other relevant science subjects in a single sitting.","﻿English Language, Mathematics, Physics and Chemistry."
COMPUTER SCIENCE,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,")       Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
CRIMINOLOGY & SECURITY STUDIES,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2)'A' Level passes in Economics and any one of Mathematics, Statistics, Geography, Physics, Chemistry, Agricultural Science, Accounting, Business Management, History and Government.","Five (5)SSC credit passes in English Language, Mathematics, Economics and any two (2) of Arts or Social Science subjects.","Economics, Mathematics and any of Government, History, Geography, Literature in English, French and Christian Religious Studies/Islamic Studies."
DOCTOR OF PHARMACY,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Three (3) 'A' Level passes in Chemistry, Biology/Zoology and Physics or Mathematics plus UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Physics, Chemistry and Biology."
ECONOMICS,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,"Two (2)'A' Level passes in Economics and any one of Mathematics, Statistics, Geography, Physics, Chemistry, Agricultural Science, Accounting, Business Management, History and Government.","Five (5)SSC credit passes in English Language, Mathematics, Economics and any two (2) of Arts or Social Science subjects.","Economics, Mathematics and any of Government, History, Geography, Literature in English, French and Christian Religious Studies/Islamic Studies."
EDUCATION & ARABIC,"UNIVERSITY OF ILORIN, ILORIN, KWARA STATE",ILORIN,Two (2) 'A' Level passes or NCE in relevant subjects including Arabic.,Five (5) 'O' Level credit passes in relevant subjects including English Language and Arabic.,Arabic and any two (2) relevant Arts/Social Science subjects.
