Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
CREATIVE ARTS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)         Two (2) ‘A’ Level passes in Arts or Fine Arts and any other subject.

ND upper credit HND lower credit from recognised institutions.","Five (5) SSC credit passes to include English Language and Fine Arts.

For holders of NTC, the relevant subjects could be General Wood work, Building/Engineering Drawing, Introduction to Building Construction; Decorative Painting; Spray Painting, Lining, Sign and Design; Wall hanging, Colour Mixing/Matching and Glazing; Printing Origination; Machine Printing and Finishing; General Metal Work, Basic Electricity, Spinning, Weaving, Surface Design and Printing; Bleaching, Dyeing and Finishing; Graphic Design; Graphic

Printing and Ceramics.",Fine Arts and two (2) other Arts subjects or Social Science subjects.
CYBER SECURITY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,[Not Available],[Not Available],[Not Available]
DENTISTRY & DENTAL SURGERY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Three (3) 'A' Level passes to include Chemistry, Biology/Zoology and Physics.","Five (5) SSC credit passes in English Language, Physics, Chemistry, Biology and Mathematics.","Chemistry, Biology and one (1) other Science subject."
DOCTOR OF PHARMACY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,[Not Available],[Not Available],[Not Available]
DRAMA/DRAMATIC/PERFORMING ARTS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2) ‘A’ Level passes in Arts, Social Sciences or Science subjects.",Five (5) SSC credit passes to include English Language and Arts subjects.,Literature in English and two (2) other relevant subjects.
EARLY CHILDHOOD EDUCATION,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) 'A' Level passes chosen from relevant subjects.,Five (5) 'O' Level credit passes including English Language.,Any three (3) subjects.
ECONOMICS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2)'A' Level passes in Economics and any one of Mathematics, Statistics, Geography, Physics, Chemistry, Agricultural Science, Accounting, Business Management, History and Government.","Five (5)SSC credit passes in English Language, Mathematics, Economics and any two (2) of Arts or Social Science subjects.","Economics, Mathematics and any of Government, History, Geography, Literature in English, French and Christian Religious Studies/Islamic Studies."
EDUCATION & ACCOUNTING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) ‘A’ Level passes in Business Method and one (1) Social Science subject.,"Five (5) SSC credit passes including English Language, Mathematics, Economics and two (2) other relevant subjects.","Mathematics, Economics and any other Social Science subject."
EDUCATION & BIOLOGY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,NCE/'A' Level passes in Biology and one (1) other Science subject.,"Five (5) SSC credit passes in English Language, Biology, Chemistry, Mathematics and one (1) other subject.","Biology and two (2) other subjects from Chemistry, Mathematics and Physics."
EDUCATION & CHEMISTRY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) ‘A’ Level/NCE passes including Chemistry and one (1) other Science subject.,"Five (5) SSC credits in Mathematics, Chemistry, English Language and two (2) of Physics, Biology and Agricultural Science.","Chemistry and two (2) other subjects chosen from Physics, Biology and Mathematics."
EDUCATION & COMPUTER SCIENCE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) ‘A’ Level passes including Physics or Chemistry.,"Five (5) SSC credit passes or its equivalents including Mathematics, English Language and three (3) other Science subjects.","Mathematics, Physics and one of Biology, Chemistry and Geography."
EDUCATION & ECONOMICS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i) Two (2) 'A' Level passes in Economics and one (1) other relevant subject.

(ii) NCE merit/credit in Economics and one (1) other subject.","Five (5) 'O' Level credit passes to include English Language, Economics and Mathematics.","Economics, Mathematics and one (1) other subject from Geography/Physics, History, Government and Literature in English."
EDUCATION & ENGLISH LANGUAGE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)  Two (2) 'A' Level passes in relevant teaching subjects including Literature in English.

(ii)  NCE credit or merit in two(2)relevant subjects.","Five (5) O Level Credits in English Language, Literature in English, Mathematics and any two (2) subjects from French, History/Government, CRK/IRK, Economics, Music, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting.","Literature in English and any two (2) subjects from Mathematics, French, History/Government, CRK/IRK, Economics, Music, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting."
EDUCATION & FRENCH,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) 'A' Level passes/NCE merit in French and one(1) other Arts subject.,"Five (5) O/Level Credits in English Language, French, Literature in English, Mathematics and any other one (1) subject from History/Government, CRK/IRK, Economics, Music, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting","French and any other two (2) subjects from History/Government, CRK/IRK, Economics, Mathematics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting, Music, Literature in English"
EDUCATION & GEOGRAPHY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2) 'A' Level passes/NCE merit which should include Geography

/Physics.","Five (5) SSC credit passes to include Geography, English Language and Mathematics.",Geography plus two (2) other Social Sciences/Arts subjects.
EDUCATION & HISTORY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) NCE merit/'A' Level passes in History and one (1) other relevant Arts subject.,"Five (5) O Level Credits in English Language, Mathematics, History and two (2) other subjects from French, Literature in English, CRK/IRK, Economics, Mathematics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting, Music","History and two (2) other subjects from French, Literature in English, CRK/IRK, Economics, Mathematics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting, Music"
EDUCATION & MATHEMATICS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2)'A' Level passes/NCE in Mathematics and one (1) Science subject.,"Five (5) SSC credit passes to include English Language, Mathematics plus one (1) other Science subject.","Mathematics and any two (2) of the following Science subjects: Physics, Chemistry and Biology."
EDUCATION & PHYSICS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)  Two (2) 'A' Level passes in Physics and Mathematics.

(ii) NCE credit/merit in relevant subjects.","Five (5) 'O' Level credits passes to include English Language, Physics, Mathematics and two (2) other Science subjects or NTC/NBC.","Physics, Mathematics or Chemistry plus one (1) other subjects."
EDUCATION & POLITICAL SCIENCE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i) Two (2) 'A' Level passes in relevant subjects chosen from Government or History, Economics and Geography/Physics.

(ii) NCE merit in Government/History, Economics and Geography/Physics.","Five (5) 'O' Level credit passes or equivalent to include English Language, Government/History and three (3) other subjects.",Government or History plus two (2) other Arts or Social Sciences subjects.
EDUCATION & RELIGIOUS STUDIES,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) 'A' Level passes/NCE merit in Religious Studies and one (1) other Arts subject.,"Five (5) O Level Credits in English language, CRK/IRK, Mathematics and any other two (2) subjects from  French, Literature in English, History/Government,  Economics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting, Music","CRK/IRK and any other two (2) subjects from  French, Literature in English, History/Government,  Economics, Mathematics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting, Music"
EDUCATION & SOCIAL SCIENCE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)  NCE in two (2) relevant subjects.

(ii)Two (2) 'A' Level passes in relevant subjects.",Five (5) 'O' Level credit passes or equivalent to include English Language and Mathematics.,Any three (3) Social Science subjects.
EDUCATION AND SOCIAL STUDIES,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i) NCE Social Studies from recognized Colleges.

(ii)           Two (2) 'A' Level passes in relevant subjects.",Five (5) 'O' Level credit passes to include English Language plus two (2) Arts /Social Science subjects.,"Any three (3) of Christian Religious Studies, Economics, Geography/Physics, Government, History and Islamic Studies."
EDUCATION ARTS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) 'A' Level passes in relevant subject/NCE merit,"Five (5) 'O' Level credit passes in relevant subjects including English Language, Mathematics and subject of specialization.",Subject of specialization and any two (2) Arts subjects.
EDUCATION FINE ART,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)    NCE merit in Fine and Applied Arts Double Major.

(ii)'A' Level passes in Fine Arts and any other subject.","Five (5) O Level credit passes  in Fine Art, English Language, Mathematics and any other two (2) subjects from French, Literature in English, History/Government, CRK/IRK, Economics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Geography, Commerce, Accounting, Music.","Fine Art, and any other two (2) subjects from French, Literature in English, History/Government, CRK/IRK, Economics, Mathematics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Geography, Commerce, Accounting, Music"
EDUCATION FOUNDATIONS AND MANAGEMENT,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) 'A' Level passes to include the subjects to be offered.,"Five (5) SSC credit passes in English Language, the subject of study and three (3) relevant subjects.",The subject of study and two (2) other relevant subjects.
EDUCATIONAL / PSYCHOLOGY GUIDANCE & COUNSELLING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) 'A' Level passes/NCE merit/credit in relevant subjects.,"Five (5) SSC credits in English Language, Mathematics and any other three (3) subjects from French, Literature in English, History/Government, CRK/IRK, Economics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting, Music","Any three (3) subjects from Mathematics, French, Literature in English, History/Government, CRK/IRK, Economics, Biology, Chemistry, Agricultural Science, Further Mathematics, Technical Drawing, Physics, Igbo/Hausa/Yoruba, Fine Art, Geography, Commerce, Accounting, Music"
ELECTRICAL /ELECTRONICS ENGINEERING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2) 'A' Level passes in Mathematics, Physics or Chemistry","Five (5) SSC credit passes to include Mathematics, Physics, Chemistry, English Language and any other Science subject.","Mathematics, Physics and Chemistry"
ELECTRICAL ENGINEERING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)      'A' Level passes in Mathematics and Physics.

 ND/HND in Elect Eng. Upper/Lower credit respectively.","Five (5) SSC credit passes including Mathematics, Physics, Chemistry and English Language.","Mathematics, Physics and Chemistry."
ELECTRONICS ENGINEERING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2) 'A' Level passes in Mathematics, Physics or Chemistry","Five (5) SSC credit passes to include Mathematics, Physics, Chemistry, English Language and any other Science subject.","Mathematics, Physics and Chemistry"
ENGLISH LANGUAGE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) ‘A’ Level passes to include Literature in English and one other Arts subject.,"Five (5) SSC credit passes to include Literature in English, English Language and three other Arts or Social Science subjects.","Literature in English, one other Arts subject and another Arts or Social Science subject."
ENVIRONMENTAL EDUCATION,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)  NCE or

(ii)  ND with three (3) 'O' Level credit passes including English Language and 'O' Level pass in Mathematics is mandatory.","Five (5) SSC credit passes to include Mathematics, English Language and any of Biology, Chemistry, Physics, Health Science and Agricultural Science.","Mathematics and two (2) others from Biology, Chemistry and Physics."
ENVIRONMENTAL ENGINEERING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"i) 'A' level passes in Mathematics, Physics, Chemistry,  Biology.

ii) ND (upper credit) in relevant fields of technology.","Five (5) SSCE credit passes in Mathematics, Physics, Chemistry, English Language, Biology or Geography.","Mathematics, Physics and Chemistry."
ENVIRONMENTAL TECHNOLOGY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"i) 'A' level passes in Mathematics, Physics, Chemistry,  Biology.

ii) ND (upper credit) in relevant fields of technology","Five (5) SSCE credit passes in Mathematics, Physics, Chemistry, English Language, Biology or Geography.","Mathematics, Physics and Chemistry."
FILM PRODUCTION,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,[Not Available],[Not Available],[Not Available]
FINE ARTS & DESIGN,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)       Two (2) 'A' Level passes in Fine Arts/Technical Drawing and any one of Mathematics, Economics, Geography., Biology, Physics and Chemistry.

ND/HND credit in Fine Arts.","Five (5) SSC  passes to include English Language, Mathematics, Fine Arts and two (2) other from social science subject.

Mathematics, Arts and one Social Science subject.

 

For  NTC  the other two (2) relevant subjects could be from any of the following: Decorative Painting; Spray Painting, Lining, Sign and Design; Wall Handling, Colour Mixing/

For NTC the other two (2) relevant subjects could be from any of the following: Decorative Painting; Spray Painting, Lining, Sign and Design; Wall Handling, Colour Mixing/Matching and Glazing; Graphic Painting; Ceramics; Basic Electricity; Building/Engineering Drawing.","Chemistry, Mathematics and Fine Arts/Physics."
FISHERIES,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i) Two (2) 'A' Level passes in any of Chemistry, Biology, Botany, Zoology, Agricultural Science Geography, Mathematics (pure & applied), Physics, Geology and Economics.

 

(ii)NCE Agriculture","Five (5) SSC credit passes in Biology/Agricultural Science, Chemistry, Mathematics and English Language plus any other Science subject.","Chemistry, Biology/Agricultural Science and any other Science subject."
FOOD SCIENCE & TECHNOLOGY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) 'A' Level passes in Chemistry and Biology/Physics/Agricultural Science/Botany/Zoology.,"Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology/Agricultural Science and Physics","Chemistry, Mathematics/ Physics and Agricultural Science"
FORESTRY & WILDLIFE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) ’A’ Level passes in Chemistry and Biology or Agric Science or Zoology or Botany.,"Five (5) SSC credit passes in English, Chemistry, Mathematics, Biology and one of Physics, Economics, Further Mathematics and Statistics.","Chemistry, Biology/Agriculture and Physics or Mathematics."
FRENCH,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) ‘A’ Level passes including French and one other Arts subject.,Five (5) SSC credit passes including French and English Language plus one other Arts subject.,French and any other two (2) subjects from Arts and Social Sciences.
GEOGRAPHY & ENVIRONMENTAL MANAGEMENT,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2)'A' Level passes in Geography and any one of Economics., Government, Physics, Chemistry, Biology, and Mathematics","Five (5) SSC credit passes in English Language, Geography, and any three (3) from Arts or Social Science subjects with at least a pass in Mathematics.",Geography and two (2) other Arts or Social Science subjects
GEOLOGY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i) Two (2) 'A' Level passes from Geology, Chemistry, Mathematics, Physics, Biology and Geography.","PHC requires five (5) O Level credits in English Language, Mathematics, Chemistry, Physics and any other one (1) subject from Biology, Agricultural Science, Geography","Chemistry, Physics, Mathematics"
HISTORY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,Two (2) ‘A’ Level passes in History and any other related subjects.,Five (5) SSC credit passes to include History and English Language.,History and any other two (2) subjects from Arts and Social Sciences.
HOME SCIENCE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"'A' Level passes chosen from English Language, Mathematics, Environmental Science, Biology, Chemistry, Physics, Literature in English, Government, History, Economics, Geography, Further Mathematics, Technical Drawing, Visual Arts, Computer Studies, Information Technology, Civics, and French.

 

(ii) ND/HND

 

(iii) A level Cambridge","Five (5) SSC credit passes including English Language, Mathematics, and any other three (3) subjects from Environmental Science, Biology, Chemistry, Physics, Literature in English, Government., History, Economics, Geography, Further Mathematics, Technical Drawing, Visual Arts, Computer Studies, Information Technology, Civics, and French.

Mathematics, plus any other subjects from the following; Chemistry, Physics, Environmental Science, Biology, Further Mathematics, Literature in English, Government, History,  Economics, Geography, Technical Drawing, Visual Arts, Computer Studies, Information Technology, Civics, and French.","Any subject combination which includes Mathematics and any two (2) of Environmental Science, Biology, Chemistry, Physics, Literature in English, Government, History, Economics, Geography, Further Mathematics, Technical Drawing, Visual Arts, Computer Studies, Information Technology, Civics, and French."
HOSPITALITY & TOURISM MANAGEMENT,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)       ND/HND in relevant programmes.

 

(ii)     Degree/HND not relevant to the programme.","Five (5) SSC credit passes including English Language, Mathematics and Economics.","Mathematics, Economics and any other subject."
HUMAN KINETICS & HEALTH EDUCATION,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,No Direct Entry,As in Physical and Health Education,As in Physical and Health Education
INDUSTRIAL CHEMISTRY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)    Two (2) 'A' Level passes in Chemistry and Mathematics

(ii)   ND in Science Technology or ND in relevant programmes with the UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Physics and Biology/Agricultural Science.","Chemistry, Mathematics and any of Physics/Biology/ Agricultural Science."
INFORMATION TECHNOLOGY,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,[Not Available],[Not Available],[Not Available]
JOURNALISM AND MEDIA STUDIES,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,[Not Available],[Not Available],[Not Available]
LIBRARY & INFORMATION SCIENCE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)        Two A/level GCE or HSC or JUPEB or IJMB passes in relevant subjects including UTME requirements.

(ii)      NCE with Credit passes in the relevant subjects including UTME requirements for a 2-year degree programme.

(iii)    OND (Upper) in relevant subjects including UTME requirements.

 (iv)  HND (Lower) in relevant subjects including UTME requirements.","English Language, Mathematics and any other three (3) from Biology, Chemistry, Physics, Agricultural Science, Further Mathematics, Technical Drawing, Geography, Government/History, Economics, Commerce, CRK/IRK, Literature in English, Hausa/Yoruba/Igbo, Accounting, Fine Art, French, Music","Mathematics and any other two (2) from Biology, Chemistry, Physics, Agricultural Science, Further Mathematics, Technical Drawing, Geography, Government/History, Economics, Commerce, CRK/IRK, Literature in English, Hausa/Yoruba/Igbo, Accounting, Fine Art, French, Music"
LINGUISTICS & COMMUNICATION STUDIES,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2) ‘A’ Level passes or NCE to include any Language, preferably an African Language.",Five (5) SSC credit passes including English Language.,Any Language and two (2) other subjects.
LINGUISTICS & NIGERIA LANGUAGE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2) ‘A’ Level passes in Arts, Social Sciences and Science subjects.","Five (5) SSC credit passes to include English Language and any other Arts, Social Sciences and Sciences.",One Arts and two (2) other subjects
MARKETING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"Two (2) ‘A’ Level passes chosen from Accounting, Management, Government and Geography.","Five (5) SSC credit passes including English Language, Mathematics and any three (3) relevant subjects.","Mathematics, Economics plus one (1) other subject."
MATHEMATICS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,") Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MATHEMATICS & STATISTICS,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)     Two (2) 'A' Level passes in Mathematics and either Physics or Chemistry

(ii)           NCE merit in Mathematics and either Physics or Chemistry","Five (5) SSC credit passes to include English Language, Mathematics and at least three(3) of Physics, Chemistry, Biology and Additional/Further Mathematics.","Maths, Physics and Chemistry or Biology"
MATHEMATICS WITH COMPUTER SCIENCE,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,") Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics.","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MECHANICAL ENGINEERING,"UNIVERSITY OF PORT-HARCOURT, RIVERS STATE",PHC,"(i)        Two (2) 'A' Level passes from Chemistry, Physics and Mathematics.

(ii)       ND upper credit, NCE technical and HND in Mech. Engineering.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and any other Science subject.","Mathematics, Physics and Chemistry."
