Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
INDUSTRIAL PHYSICS,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Two (2) 'A' Level passes in Physics and Mathematics.,As for Physics,As for Physics
INTERNATIONAL RELATIONS,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,"Two (2) 'A' Level passes in Social Science subject from Government/History, Economics, Sociology and Business Management.","Five (5) SSC credit passes to include English Language, Government or History and three (3) relevant subjects.","Economics, Literature in English and Geography/Government/History."
MASS COMMUNICATION,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Two (2) 'A' Level passes in Arts or Social Science subjects.,Five (5) SSC credit passes in English Language and four (4) other subjects in Arts or Social Sciences.,Any three (3) from Arts or Social Science subjects.
MATHEMATICS,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,") Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MICROBIOLOGY,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,"Two (2) 'A' Level passes in Chemistry and any one (1) from Biology, Zoology or Botany.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology and Physics.","Biology, Chemistry and either Physics or Mathematics."
PHILOSOPHY,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Any two (2) ‘A’ Level passes,Five (5) SSC credit passes to include English Language and four (4) other relevant subjects,Any three (3) subjects
PHYSICS,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,NCE/Two (2) 'A' Level passes in Physics and Mathematics or Chemistry.,"Five (5) SSC credit passes in English Language, Physics, Chemistry, Mathematics and any other Science subject from Further Mathematics and Biology or Agricultural Science.","Physics, Mathematics and Chemistry or Biology."
POLITICAL SCIENCE,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Government or History plus two (2) other Social Science/Arts subjects.
PSYCHOLOGY,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Two (2) 'A' Level passes including Government or History,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required",Any three (3) subjects from Arts or Social Science
PUBLIC ADMINISTRATION,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Two (2)'A' Level passes including Economics.,"Five (5) SSC credit passes including English Language, Mathematics, Economics and two (2) other relevant subjects.","Mathematics, Economics and any other Social Science subject"
RELIGIOUS STUDIES,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Two (2) ‘A’ Level subjects to include Religious Studies (CRS/IRS),Five (5) SSC credit passes to include English Language and CRS/IRS,CRS/IRS and any other two (2) subjects
SOCIOLOGY,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Three (3) Social Science or Arts subjects.
STATISTICS,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,"Two (2) 'A' Level passes to include Mathematics or Statistics.

NCE credit in relevant subjects.","Five (5) SSC credit passes to include English Language, Mathematics and at least three (3) subjects from Physics, Statistics, Chemistry, Further Mathematics, Economics and Geography.","Mathematics and any two (2) of Physics, Chemistry and Economics."
ZOOLOGY,"UNIVERSITY OF MKAR, GBOKO, BENUE STATE",MKAR,"Two (2) 'A' Level passes or NCE in Biology, Zoology or Botany and one other Science subject","Five (5) SSC credit passes in English Language, Mathematics, Biology and two (2) other Science subject.","Biology and any two (2) of Physics, Chemistry and Mathematics."
