Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
HOTEL MANAGEMENT AND TOURISM,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"Two (2) ‘A’ Level passes or equivalents in Chemistry and Biology/Botany/

Agricultural Science/Economics/

Physics/Mathematics/

Geography/Accounting","Five (5) SSC credit passes in Chemistry, Biology/Agricultural Science, Mathematics, Physics, English Language and any one of Nutrition, Fine Arts, Textile, Construction, Technical Drawing, Basic Electricity, Basic Catering and Food  Services, Bakery and Confectioneries, General Metal Work, Men Garment Construction and Finishing, Spinning,  Weaving, Surface Design and Printing, Bleaching, Dyeing and Finishing, Ladies Garment Construction and Finishing.","Chemistry, Biology/Agriculture and Mathematics/Physics or one (1) Social Science subject."
INDUSTRIAL CHEMISTRY,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"(i)    Two (2) 'A' Level passes in Chemistry and Mathematics

(ii)   ND in Science Technology or ND in relevant programmes with the UTME requirements.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Physics and Biology/Agricultural Science.","Chemistry, Mathematics and any of Physics/Biology/ Agricultural Science."
INDUSTRIAL MATHEMATICS:,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"(i)    Two (2) 'A' Level passes from Mathematics, Physics, Economics or Chemistry.

(ii) NCE merit in relevant subjects.","Five (5) SSC credit passes in English Language, Mathematics, Physics and two (2) other Science subjects.","Mathematics and any two (2) of Physics, Chemistry, Economics, Biology and Agricultural Science."
INSURANCE & ACTUARIAL SCIENCE,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"Two (2) ‘A’ Level passes chosen from Economics, Accounts, Business Management, Government, Geography or Statistics.","Five (5) SSC credit passes    including          English                Language, Mathematics, Economics plus any two(2) of Accounting, Business Methods, Commerce, Government, Geography and Statistics.","Mathematics, Economics and one (1) other subject."
INTERNATIONAL RELATIONS AND DIPLOMACY,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
LAW,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
LIBRARY AND INFORMATION SCIENCE,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
MARINE BIOLOGY & FISHERIES,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,Two (2) 'A' Level passes in Biology and Chemistry.,"Five (5) SSC credit passes to include English, Language, Mathematics, Biology, Chemistry and any other Science subject.","Biology, Chemistry & Physics or Mathematics."
MASS COMMUNICATION,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,Two (2) 'A' Level passes in Arts or Social Science subjects.,Five (5) SSC credit passes in English Language and four (4) other subjects in Arts or Social Sciences.,Any three (3) from Arts or Social Science subjects.
MATHEMATICS,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,") Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MEDICAL LABORATORY SCIENCE,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
MICROBIOLOGY,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"Two (2) 'A' Level passes in Chemistry and any one (1) from Biology, Zoology or Botany.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology and Physics.","Biology, Chemistry and either Physics or Mathematics."
NURSING SCIENCE,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
NUTRITION & DIETETICS,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"Two (2) ‘A’ Level passes in Chemistry, Biology and Agricultural Science, or Physics.","Five (5) SSC credit passes in Chemistry, Biology/Agricultural Science, Mathematics, Physics and English Language.","Chemistry, Biology/Agriculture and Mathematics/ Physics"
NUTRITION AND DIETETICS,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"(i) At least 2 'A' Level passes in Chemistry, Agricultural Science or Biology, Physics or Home Economics.

(ii) NCE credit/merit and ND credit in addition to five (5) credit in SSC or equivalents","Five (5) credits at SSC or equivalent in English, Mathematics, Chemistry, Agricultural Science or Biology or Home Economics, and any other science subject, preferably Physics.","Biology, Chemistry and any other Science subject."
PHYSICS,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,NCE/Two (2) 'A' Level passes in Physics and Mathematics or Chemistry.,"Five (5) SSC credit passes in English Language, Physics, Chemistry, Mathematics and any other Science subject from Further Mathematics and Biology or Agricultural Science.","Physics, Mathematics and Chemistry or Biology."
POLITICAL SCIENCE,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,Two (2) 'A' Level passes including Government or History.,"Five (5) SSC credit passes in Government or History, English Language and three (3) other subjects.  A pass in Mathematics is required.",Government or History plus two (2) other Social Science/Arts subjects.
PUBLIC ADMINISTRATION,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
SOCIOLOGY,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
SPECIAL EDUCATION,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
STATISTICS,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"Two (2) 'A' Level passes to include Mathematics or Statistics.

NCE credit in relevant subjects.","Five (5) SSC credit passes to include English Language, Mathematics and at least three (3) subjects from Physics, Statistics, Chemistry, Further Mathematics, Economics and Geography.","Mathematics and any two (2) of Physics, Chemistry and Economics."
THEATRE ARTS,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,[Not Available],[Not Available],[Not Available]
THEOLOGY,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,Two (2) ‘A’ Level subjects to include Religious Studies (CRS/IRS).,Five (5) SSC credit passes to include English Language and CRS/IRS.,CRS/IRS and any other two (2) subjects.
URBAN & REGIONAL PLANNING,"WESLEY UNIVERSITY, ONDO, ONDO STATE",WESLEYUNI,"(i)      Two (2) A’ LEVEL passes in Geography and Mathematics

ND/HND upper credit in Town Planning or related programmes plus UTME requirements are accepted","Five (5) SSC credit passes in English Language, Mathematics, Geography, and any two (2) of Physics, Chemistry, Economics, Government, Biology, Art, History, IRK/CRK, Social Studies and Tech Drawing.","Mathematics, Geography and one of Economics, Physics, Chemistry."
