Course Name,Institution Name,Abbrv.,Direct Entry Requirements,UTME Requirements,Subjects
CIVIL & WATER RESOURCES ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)       'A' Level passes in Physics and Mathematics.

(ii)     ND/HND upper credit at appropriate levels.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and one Science subject","Physics, Chemistry and Mathematics"
COMPUTER ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Three (3) 'A' Level passes in Pure Mathematics or Pure and Applied Mathematics, Chemistry and Physics.","Five (5) SSC credit passes to include Mathematics, Further Mathematics, Chemistry, Physics and English Language.","Mathematics, Physics and Chemistry."
COMPUTER SCIENCE,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)    Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
CROP SCIENCE,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,Two (2) ‘A’ Level passes in Chemistry and Biology/Agricultural Science/Botany/Zoology or Physics/Mathematics/Economics.,"Five (5) SSC credit passes to include Chemistry, Biology/Agricultural Science, Mathematics and one Science/Social Science subject and at least 'O' Level pass in Physics.","Chemistry, Biology/Agriculture and Mathematics or Physics."
CYBER SECURITY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)    Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
ELECTRICAL ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)       'A' Level passes in Mathematics and Physics.

 ND/HND in Elect Eng. Upper/Lower credit respectively.","Five (5) SSC credit passes including Mathematics, Physics, Chemistry and English Language.","Mathematics, Physics and Chemistry."
ENTREPRENEURSHIP,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) 'A' Level passes to include Economics and one (1) of, Accounts, Business Management, Government, Geography or Mathematics.","Five (5) SSC credit passes to include English Language, Mathematics, Economics, one (1)Science subject and one (1)other Social Science or Commercial subject.","Economics, Mathematics and one (1) other Social Science or Commercial subject."
ENVIRONMENTAL MANAGEMENT,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Candidates who fulfill the normal admission requirements and who have obtained GCE, A' Level, HSC/IJMB or equivalent passes in Physics, Chemistry, Biology, Mathematics, or Geography and any ether subject noted above may be admitted at the 200 level of the programme.
Candidates who have obtained National Diploma (ND) in Environmental Management or any related course (with minimum of Lower Credit) or other approved equivalent qualifications by the Federal Ministry of Education and the University Senate rnav be admitted into 200 Level.
Higher National Diploma (HND) at credit level from any recognized polytechnic shall be admitted into 300 Level.","The minimum academic requirement is credit level passes at not more than two sittings in five (5) subjects at O'Level in nationally recognized examination including English Language, Mathematics, Physics, Chemistry and any other subjects from Geography, Economics, Biology, Technical Drawing, Fine Art, Government, Civic Education, Agriculture, Further Mathematics, History, Social Studies or any other relevant/related subject.","Candidate must register and write English Language, Mathematics and any two (2) of Geography, Economics, Physics, Chemistry, Biology or any other relevant subject."
ENVIRONMENTAL MANAGEMENT & TOXICOLOGY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) 'A' Level passes in Chemistry and any one (1) from Biology, Zoology or Botany.","Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology and Physics.","Biology, Chemistry and either Physics or Mathematics."
ESTATE MANAGEMENT,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Candidates seeking direct entry admission into the degree programme must fulfill all the UTME admission requirements. Have obtained G.C.E. Advanced level, H.S.C/IJMB or equivalent passes in at least two relevant subjects drawn from the UTME subject grouping, including Economics.


NOTE: ND and HND applicants from Estate Management and other relevant disciplines such as Surveying, Quantity Surveying, Building Technology, Cartography, Town Planning, Architecture and Environmental Management may be considered for direct entry admission into 200 and 300 Levels respectively provided they satisfy the minimum UTME requirements for admission.","The minimum academic requirement is credit level passes at not more than two sittings in five (5) subjects at O’ Level in nationally recognized examination including English Language, Mathematics, Economics and any other two (2) subjects one of which must be a science subject from Biology Chemistry, Physics, Agricultural Science, Geography, Technical Drawing, Computer Science, Business Studies, Commerce and Financial Accounting.","Candidate must register and write English Language, Mathematics, Economics and any other one (1) subject from; Biology Chemistry, Physics, Agricultural Science, Geography, Technical Drawing, Computer Science, Business Studies, Commerce and Financial Accounting."
FINE ARTS & INDUSTRIAL DESIGN,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"National Diploma (ND) at credit level in Fine Art from any recognized polytechnic.
National Diploma (ND) with a Pass level in Fine Art from any recognized polytechnic. However, to be admitted into 200 Level, a candidate with a Pass must have two years industrial experience after graduation.
Diploma in Fine Art from Fine and Applied Art Programme in Delta State University of Science and Technology, Ozoro or any other university. 
A' Level passes in Fine Art and at least one other subject shall be admitted into 200 Level.
Higher National Diploma (HND) at credit level from any recognized polytechnic shall be admitted into 300 Level.","Candidates seeking admission into degree programme (B.A. Fine Arts and Industrial Design) must have five (5) 0' Level credits. These include English Language, Mathematics and any other three subjects in Senior School Certificate Examination or its equivalent in not more than two sittings.

For holders of NTC, the relevant subjects could be General Wood work, Building/Engineering Drawing, Introduction to Building Construction; Decorative Painting; Spray Painting, Lining, Sign and Design; Wall hanging, Colour Mixing/Matching and Glazing; Printing Origination; Machine Printing and Finishing; General Metal Work, Basic Electricity, Spinning, Weaving, Surface Design and Printing; Bleaching, Dyeing and Finishing; Graphic Design; Graphic

Printing and Ceramics.",Candidate must write English Language and any other three (3) subjects.
FOOD SCIENCE & TECHNOLOGY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,Two (2) 'A' Level passes in Chemistry and Biology/Physics/Agricultural Science/Botany/Zoology.,"Five (5) SSC credit passes in English Language, Mathematics, Chemistry, Biology/Agricultural Science and Physics","Chemistry, Mathematics/ Physics and Agricultural Science"
GEOLOGY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) 'A' Level passes from Geology, Chemistry, Mathematics, Physics, Biology and Geography.","Five (5) SSC credit passes in English Language, Biology, Chemistry, Mathematics and any other subject.","Any three (3) of Chemistry, Physics, Mathematics, Biology and Geography."
INDUSTRIAL CHEMISTRY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,[Not Available],[Not Available],[Not Available]
INFORMATION SYSTEMS & TECHNOLOGY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)    Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
JOURNALISM & MEDIA STUDIES,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,Two (2) 'A' Level passes in Arts or Social Science subjects.,Five (5) SSC credit passes in English Language and four (4) other subjects in Arts or Social Sciences.,Any three (3) from Arts or Social Science subjects.
LIBRARY & INFORMATION SCIENCE,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i) Two (2) 'A' Level passes in relevant subjects.

(ii) NCE/ND in relevant subject/programmes.",Five (5) SSC credit passes including English Language and Mathematics.,Any three (3) Arts or Social Science subjects
MARINE ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)       'A' Level passes in Physics and Mathematics.

(ii)     ND/HND upper credit at appropriate levels.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and one Science subject .","Chemistry, Mathematics and Physics."
MARINE SCIENCE,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) 'A' Level passes or NCE in Biology, Zoology or Botany and one other Science subject","Five (5) SSC credit passes in English Language, Mathematics, Biology and two (2) other Science subject.","Biology and any two (2) of Physics, Chemistry and Mathematics."
MARKETING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) ‘A’ Level passes chosen from Accounting, Management, Government and Geography.","Five (5) SSC credit passes including English Language, Mathematics and any three (3) relevant subjects.","Mathematics, Economics plus one (1) other subject."
MATERIAL & METALLURGICAL ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"'A' Level passes in any two (2) of Physics, Mathematics and Chemistry","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and one other Science subject.","Physics, Chemistry and Mathematics."
MATHEMATICS,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i) Two (2) 'A' Level passes in Mathematics and any other science subject.

(ii)           NCE merit in Mathematics and one (1) of Physics, Chemistry or Economics.","Five (5) SSC credit passes including English Language, Mathematics and Physics or Chemistry.","Mathematics and any two (2) of Physics, Chemistry and Economics or Geography."
MECHANICAL ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)         Two (2) 'A' Level passes from Chemistry, Physics and Mathematics.

 

(ii)        ND upper credit, NCE technical and HND in Mech. Engineering.","Five (5) SSC credit passes to include Physics, Chemistry, Mathematics, English Language and any other Science subject.","Mathematics, Physics and Chemistry."
MICROBIOLOGY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,[Not Available],[Not Available],[Not Available]
OFFICE & INFORMATION MANAGEMENT,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) 'A' Level passes chosen from Economics, Accounting and Business Management.","Five (5) SSC credit passes in English Language, Economics and three (3) other subjects plus at least a pass in Mathematics. For NBC holders, three (3) other Subjects could be from any of the following: Office Practice, Secretarial Duties, Principles of Accounts, Shorthand 80 WPM and Typewriting 35 WPM.",Economics and Two (2) other subjects.
PETROLEUM CHEMISTRY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)  Two (2) 'A' Level passes in Chemistry and any one (1) of Physics, Mathematics or Biology.

 

(ii)   ND/NCE with good grades in relevant 'O' Level subjects.","Five (5) SSC credit passes in English Language, Mathematics, Physics, Chemistry and Biology.","Chemistry and two (2) of Physics, Biology and Mathematics."
PETROLEUM ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"'A' Level passes to include Physics, Chemistry and Mathematics.","Five (5) SSC credits to include Physics, Chemistry, Mathematics, English Language and any one Science subject.","Chemistry, Mathematics and Physics"
PHYSICS,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,NCE/Two (2) 'A' Level passes in Physics and Mathematics or Chemistry.,"Five (5) SSC credit passes in English Language, Physics, Chemistry, Mathematics and any other Science subject from Further Mathematics and Biology or Agricultural Science.","Physics, Mathematics and Chemistry or Biology."
PLANT SCIENCE AND BIOTECHNOLOGY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,[Not Available],[Not Available],[Not Available]
PUBLIC ADMINISTRATION,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) ‘A’ Level passes chosen from Economics, Accounting, Business Management, Government, Geography and Statistics.","Five (5) SSC credit passes to include English Language,              

Economics and Government. For NBC holders, the                             other relevant                             subjects could be                             from any of the                             following:  Accounting, Principles of Accounts,                             Commerce, Office           Practice and Secretarial   Duties.","Government, Economics and any other subject."
QUANTITY SURVEYING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Candidates who fulfill the normal admission requirements and who have obtained G.C.E Advanced level, HSC/IJMB or equivalent passes in  English Language, Mathematics, Physics, Geography or Economics and any other subject noted above may be admitted at the 200 level of the programme.
Candidates who have obtained National Diploma (ND) in Quantity Surveying or any related course (with minimum of Lower Credit) or other approved equivalent qualifications by the Federal Ministry of Education and the University Senate may be admitted into 200 Level.
Higher National Diploma (HND) at credit level from any recognized polytechnic shall be admitted  into 300 Level.","The minimum academic requirement is credit level passes at not more than two sittings in five (5) subjects at O’ Level in nationally recognized examination including English Language, Mathematics, Physics, and other two (2) subjects from Biology Economics, Physics, Agriculture Science, Social Studies, Civic Education, Geography or any other related subject.","Candidate must register and write English Language, Mathematics, Physics and any two (2) of Geography, Chemistry, Economics, Agricultural Science, Government or any other relevant subjects."
SCIENCE LABORATORY TECHNOLOGY,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,[Not Available],[Not Available],[Not Available]
SOFTWARE ENGINEERING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)    Two (2) 'A' Level passes in science subjects including Mathematics

 

(ii)   NCE merit in Mathematics and one (1) other Science or Social Science subject.","Five (5) SSC credit passes to include English Language, Mathematics, Physics plus two (2) other Science subjects.","Mathematics, Physics and one (1) of Biology, Chemistry, Agric Science, Economics and Geography."
SOIL SCIENCE,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) ‘A’ Level passes in Chemistry and one of Zoology/Botany/Agric Science/Biology, Geography, Mathematics, Physics, Geology, Economics and Health Science.","Five (5) SSC credit passes in English Language Mathematics, Chemistry, Biology/Agricultural Science and any other Science subject.","Chemistry, Biology or Agricultural Science plus Mathematics or Physics."
STATISTICS,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Two (2) 'A' Level passes to include Mathematics or Statistics.

NCE credit in relevant subjects.","Five (5) SSC credit passes to include English Language, Mathematics and at least three (3) subjects from Physics, Statistics, Chemistry, Further Mathematics, Economics and Geography.","Mathematics and any two (2) of Physics, Chemistry and Economics."
SURVEYING & GEOINFORMATICS,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Candidates who satisfy the UTME requirements and in addition have G.C.E (A/Level) passes in Mathematics and physics and any of geography, technical drawing, fine arts, Chemistry, Biology, Economics, Agricultural Science,  and who Holds a National Diploma ND (Lower Credit ) in  related discipline may be admitted into 200 level. Holders of Higher National Diploma HND in surveying and geoinformatics with at least Lower credit plus O’ level requirements may be admitted into 300 level of the programme.","Senior Secondary School Certificate (SSCE), General certificate of Education (GCE) and National Examination council ( NECO) SSCE with credit level passes in at least five (5) subjects in not more than two (2)sittings: three  of which must be in English Language, Mathematics and Physics; While two must be from Geography, Technical Drawing, Chemistry, Further  Mathematics Economics  Biology, Fine Arts, Building Construction and Agricultural Science.

Note: Chemistry is not compulsory as an O/L requirement for admission","Mathematics, Physics, English Language and any other  subject from the following:  Chemistry, Biology, Agricultural Science, Economics, Geography, Fine Arts Technical Drawing and Elementary Surveying"
TRANSPORT & MARINE MANAGEMENT,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"(i)     Two ‘A’ level passes in Physics/Mathematics/Economics/Geography.

ii)             OND/HND in Estate Management, Quantity Surveying, Building Tech and Engineering (Upper/Lower credit).","Five (5) SSCE credit passes to include English Language, Mathematics,  Physics plus a pass in Chemistry and either Economics  or  Biology.","Mathematics, Physics and one of Chemistry, Economics and Biology."
URBAN & REGIONAL PLANNING,"DELTA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY, OZORO, DELTA STATE",DELSUT,"Candidates must possess five credit level passes in SSCE or WASCE/GCE or their equivalents in the O'Level subjects listed and any two subjects passed at the advanced level (A Level) taken from Mathematics or Further Mathematics, Geography, Economics, Physics, Chemistry, Technical Drawing and Fine arts.
Holders of the National Diploma (ND) either in Town Planning/Urban and Regional Planning or related Disciplines in Environmental Science with a minimum of Lower Credit pass in the National Diploma shall be eligible for admission into the 200 level of the programme
For candidates with the Higher National Diploma (HND) in Urban and Regional Planning/Town Planning or Intermediate level of the Town Planners Registration Council (TOPREC) Examinations may be considered for admission into the 300 level provided they have the required WASC/NECO/GCE credits","Five (5) SSCE credit level passes at not more than two sittings in nationally recognized examinations like the West African School Certificate (WASC) or National Examination Council (NECO) or the General Certificate of Education (GCE) ""0"" Level or their equivalents.


The subjects must include English Language, Mathematics and any three taken from Geography, Physics, Chemistry, Biology or Agricultural Science, Economics, Technical Drawing, and Fine Arts.","Mathematics and any two of the following: Geography, Physics, Chemistry and Economics"
